여행지 id,여행지명칭,분류,태그,지역구분,주소,여행지 경도,여행지 위도
TRAVEL_008961,제주 유리의성,관광지,전시관,제주,제주특별자치도 제주시 한경면 녹차분재로 462,126.2736611,33.31463107
TRAVEL_008962,우도 빨간머리앤의 집,음식점,기타,제주,제주특별자치도 제주시 우도면 우도해안길 256-2,126.9433561,33.50319219
TRAVEL_008963,진도해양생태관,관광지,전시관,전남,전라남도 진도군 고군면 신비의바닷길 64 (진도해양생태관),126.352814,34.434844
TRAVEL_008964,재난안전체험관,관광지,전시관,부산,부산광역시 금정구 체육공원로399번길 324 (두구동),129.1047777,35.29312611
TRAVEL_008965,남진미술관,관광지,전시관,전남,전라남도 진도군 임회면 하미길 39 (임회면),126.2381298,34.42967873
TRAVEL_008966,국립생태원(서천),관광지,전시관,충남,충청남도 서천군 마서면 금강로 1210,126.7181111,36.0333101
TRAVEL_008967,춘천막국수체험박물관,관광지,전시관,강원,강원도 춘천시 신북읍 신북로 264 (신북읍),127.7497776,37.94879032
TRAVEL_008968,6.25 전쟁체험전시관,관광지,전시관,강원,강원도 고성군 현내면 금강산로 481 (통일전망대),128.4174248,38.51481434
TRAVEL_008969,통영 명품진주전시관,관광지,전시관,경남,경상남도 통영시 용남면 남해안대로 83,128.4669448,34.89041537
TRAVEL_008970,김춘수 유품전시관,관광지,전시관,경남,경상남도 통영시 해평5길 142-16 (봉평동),128.4161588,34.83336891
TRAVEL_008971,안산식물원,관광지,전시관,경기,경기도 안산시 상록구 성호로 113 (이동),126.8604902,37.3142066
TRAVEL_008972,고창고인돌박물관,관광지,전시관,전북,전라북도 고창군 고창읍 고인돌공원길 74,126.6514473,35.4417204
TRAVEL_008973,삼척 해신당공원,관광지,전시관,강원,강원도 삼척시 원덕읍 삼척로 1852-6 (해신당공원),129.3232006,37.2723595
TRAVEL_008974,대이작도 주변해역,관광지,기타관광지,인천,인천광역시 옹진군 이작리 및 승봉리 일원 해역,126.2594459,37.175244
TRAVEL_008975,동삼동패총전시관,관광지,전시관,부산,부산광역시 영도구 태종로 729(동삼동),129.0797817,35.0712598
TRAVEL_008976,서복전시관,관광지,기타관광지,제주,제주특별자치도 서귀포시 칠십리로 156-8(서귀동),126.5708882,33.24485626
TRAVEL_008977,[중문마을]스노클링,체험,기타레저,제주,"제주특별자치도 서귀포시 중문관광로 192 (중문동, 중문해녀의집)",126.418992,33.24321609
TRAVEL_008978,[중문마을]바나나보트,체험,기타레저,제주,"제주특별자치도 서귀포시 중문관광로 192 (중문동, 중문해녀의집)",126.418992,33.24321609
TRAVEL_008979,[중문마을]플라이피쉬,체험,기타레저,제주,"제주특별자치도 서귀포시 중문관광로 192 (중문동, 중문해녀의집)",126.418992,33.24321609
TRAVEL_008980,[중문마을]보팅,체험,기타레저,제주,"제주특별자치도 서귀포시 중문관광로 192 (중문동, 중문해녀의집)",126.418992,33.24321609
TRAVEL_008981,[중문마을]파라세일링,체험,기타레저,제주,"제주특별자치도 서귀포시 중문관광로 192 (중문동, 중문해녀의집)",126.418992,33.24321609
TRAVEL_008982,[중문마을]스킨스쿠버,체험,기타레저,제주,"제주특별자치도 서귀포시 중문관광로 192 (중문동, 중문해녀의집)",126.418992,33.24321609
TRAVEL_008983,[중문마을]제트스키,체험,기타레저,제주,"제주특별자치도 서귀포시 중문관광로 192 (중문동, 중문해녀의집)",126.418992,33.24321609
TRAVEL_008984,[중문마을]선상낚시,체험,기타레저,제주,"제주특별자치도 서귀포시 중문관광로 192 (중문동, 중문해녀의집)",126.418992,33.24321609
TRAVEL_008985,[사계마을]선상낚시 체험,관광지,체험프로그램,제주,제주특별자치도 서귀포시 안덕면 형제해안로 20,126.3045169,33.22809835
TRAVEL_008986,[사계마을]해녀체험,관광지,체험프로그램,제주,제주특별자치도 서귀포시 안덕면 형제해안로 13-1 (사계어촌계),126.3050796,33.22785347
TRAVEL_008987,[하도마을]해녀물질체험,관광지,체험프로그램,제주,제주특별자치도 제주시 구좌읍 해맞이해안로 1897-27,126.9040278,33.51992405
TRAVEL_008988,[하도마을]바릇잡이,관광지,체험프로그램,제주,제주특별자치도 제주시 구좌읍 해맞이해안로 1897-27,126.9040278,33.51992405
TRAVEL_008989,[하도마을]스노클링체험,체험,기타레저,제주,제주특별자치도 제주시 구좌읍 해맞이해안로 1897-27,126.9040278,33.51992405
TRAVEL_008990,[하도마을]대나무줄낚시,체험,기타레저,제주,제주특별자치도 제주시 구좌읍 해맞이해안로 1897-27,126.9040278,33.51992405
TRAVEL_008991,[하도마을]불턱체험,관광지,체험프로그램,제주,제주특별자치도 제주시 구좌읍 해맞이해안로 1897-27,126.9040278,33.51992405
TRAVEL_008992,[하도마을]원담체험,관광지,체험프로그램,제주,제주특별자치도 제주시 구좌읍 해맞이해안로 1897-27,126.9040278,33.51992405
TRAVEL_008993,[동화마을]고둥줍기체험,관광지,체험프로그램,경남,경상남도 고성군 하일면 동화1길 203,128.190133,34.90157887
TRAVEL_008994,[동화마을]횃불체험,관광지,체험프로그램,경남,경상남도 고성군 하일면 동화1길 203,128.190133,34.90157887
TRAVEL_008995,[동화마을]갯벌체험,관광지,체험프로그램,경남,경상남도 고성군 하일면 동화1길 203,128.190133,34.90157887
TRAVEL_008996,[이어마을]조개캐기 체험,관광지,체험프로그램,경남,경상남도 남해군 고현면 남해대로3100번길 65,127.9011395,34.86306379
TRAVEL_008997,[이어마을]갯벌체험-바지락,관광지,체험프로그램,경남,경상남도 남해군 고현면 남해대로3100번길 65,127.9011395,34.86306379
TRAVEL_008998,[이어마을]웰빙 굴 채취체험,관광지,체험프로그램,경남,경상남도 남해군 고현면 남해대로3100번길 65,127.9011395,34.86306379
TRAVEL_008999,[이어마을]조개/쏙 잡기체험,관광지,체험프로그램,경남,경상남도 남해군 고현면 남해대로3100번길 65,127.9011395,34.86306379
TRAVEL_009000,[장양마을]뻘배타기,관광지,체험프로그램,전남,전라남도 보성군 벌교읍 장호길 368,127.3945632,34.82688194
TRAVEL_009001,[장양마을]해안경관 및 습지저서 동/식물 관찰 체험,관광지,체험프로그램,전남,전라남도 보성군 벌교읍 장호길 368,127.3945632,34.82688194
TRAVEL_009002,[장양마을]갯벌체험,관광지,체험프로그램,전남,전라남도 보성군 벌교읍 장호길 368,127.3945632,34.82688194
TRAVEL_009003,[하전마을]갯벌체험,관광지,기타관광지,전북,전라북도 고창군 심원면 서전길 30 (갯벌체험안내센터),126.56498,35.5397174
TRAVEL_009004,[국화리마을]건강망체험,관광지,체험프로그램,경기,경기도 화성시 우정읍 국화길 8,126.558993,37.06108002
TRAVEL_009005,[국화리마을]좌대낚시,관광지,체험프로그램,경기,경기도 화성시 우정읍 국화길 8,126.558993,37.06108002
TRAVEL_009006,[국화리마을]조개잡이,관광지,체험프로그램,경기,경기도 화성시 우정읍 국화길 8,126.558993,37.06108002
TRAVEL_009007,[항도마을]평상&테이블 대여,관광지,체험프로그램,경남,경상남도 남해군 미조면 동부대로310번길 32-8,128.0475344,34.74138416
TRAVEL_009008,[항도마을]갓 후리 체험,관광지,체험프로그램,경남,경상남도 남해군 미조면 동부대로310번길 32-8,128.0475344,34.74138416
TRAVEL_009009,[항도마을]스킨 스쿠버 체험,체험,기타레저,경남,경상남도 남해군 미조면 동부대로310번길 32-8,128.0475344,34.74138416
TRAVEL_009010,[항도마을]가두리(좌대)낚시체험,체험,기타레저,경남,경상남도 남해군 미조면 동부대로310번길 32-8,128.0475344,34.74138416
TRAVEL_009011,[유포마을]개막이체험,관광지,체험프로그램,경남,경상남도 남해군 서면 남서대로2381번길 60 (유포어촌체험마을),127.8148821,34.86191766
TRAVEL_009012,[유포마을]쏙잡이,관광지,체험프로그램,경남,경상남도 남해군 서면 남서대로2381번길 60 (유포어촌체험마을),127.8148821,34.86191766
TRAVEL_009013,[유포마을]후릿그물,관광지,체험프로그램,경남,경상남도 남해군 서면 남서대로2381번길 60 (유포어촌체험마을),127.8148821,34.86191766
TRAVEL_009014,[유포마을]갯벌체험,관광지,체험프로그램,경남,경상남도 남해군 서면 남서대로2381번길 60 (유포어촌체험마을),127.8148821,34.86191766
TRAVEL_009015,[문항마을]석방렴관람,관광지,기타관광지,경남,경상남도 남해군 설천면 강진로206번길 54-19 (문항어촌체험마을종합안내소),127.9264862,34.9148417
TRAVEL_009016,[문항마을]모세현상관람,관광지,기타관광지,경남,경상남도 남해군 설천면 강진로206번길 54-19 (문항어촌체험마을종합안내소),127.9264862,34.9148417
TRAVEL_009017,[문항마을]자연산돌굴따기체험,관광지,기타관광지,경남,경상남도 남해군 설천면 강진로206번길 54-19 (문항어촌체험마을종합안내소),127.9264862,34.9148417
TRAVEL_009018,[문항마을]개막이(고기잡이)체험,관광지,기타관광지,경남,경상남도 남해군 설천면 강진로206번길 54-19 (문항어촌체험마을종합안내소),127.9264862,34.9148417
TRAVEL_009019,[문항마을]낚시배 선상낚시 & 펜션좌대낚시체험,관광지,기타관광지,경남,경상남도 남해군 설천면 강진로206번길 54-19 (문항어촌체험마을종합안내소),127.9264862,34.9148417
TRAVEL_009020,[문항마을]갯벌체험(바지락+우럭조개)체험,관광지,기타관광지,경남,경상남도 남해군 설천면 강진로206번길 54-19 (문항어촌체험마을종합안내소),127.9264862,34.9148417
TRAVEL_009021,[문항마을]쏙잡이체험,관광지,기타관광지,경남,경상남도 남해군 설천면 강진로206번길 54-19 (문항어촌체험마을종합안내소),127.9264862,34.9148417
TRAVEL_009022,[은점마을]플라이피쉬,체험,기타레저,경남,경상남도 남해군 삼동면 동부대로942번길 34-9,128.0524411,34.78635338
TRAVEL_009023,[은점마을]제트스키,체험,기타레저,경남,경상남도 남해군 삼동면 동부대로942번길 34-9,128.0524411,34.78635338
TRAVEL_009024,[은점마을]바나나보트,체험,기타레저,경남,경상남도 남해군 삼동면 동부대로942번길 34-9,128.0524411,34.78635338
TRAVEL_009025,[은점마을]제토베이터,체험,기타레저,경남,경상남도 남해군 삼동면 동부대로942번길 34-9,128.0524411,34.78635338
TRAVEL_009026,[다맥마을]어촌 체험교육관,관광지,기타관광지,경남,경상남도 사천시 서포면 다평로 2 (다맥어촌체험마을),127.9434745,34.9799172
TRAVEL_009027,[다맥마을]단체모임민박,숙박,민박,경남,경상남도 사천시 서포면 다평로 2 (다맥어촌체험마을),127.9434745,34.9799172
TRAVEL_009028,[다맥마을]갯벌체험,관광지,체험프로그램,경남,경상남도 사천시 서포면 다평로 2 (다맥어촌체험마을),127.9434745,34.9799172
TRAVEL_009029,[다대마을]갯벌체험,관광지,체험프로그램,경남,경상남도 거제시 남부면 다대5길 45,128.6287675,34.73257804
TRAVEL_009030,[계도마을]쌍둥이 해상콘도,숙박,리조트/콘도,경남,경상남도 거제시 사등면 가조로 837,128.5175284,34.9748417
TRAVEL_009031,[계도마을]아쿠리움 해상팬션,숙박,리조트/콘도,경남,경상남도 거제시 사등면 가조로 837,128.5175284,34.9748417
TRAVEL_009032,"[계도마을]해상콘도-숙박,낚시",숙박,기타숙박,경남,경상남도 거제시 사등면 가조로 837,128.5175284,34.9748417
TRAVEL_009033,[계도마을]바다 낚시 데크 체험,관광지,체험프로그램,경남,경상남도 거제시 사등면 가조로 837,128.5175284,34.9748417
TRAVEL_009034,[오산마을]생태문화기행,관광지,체험프로그램,전남,전라남도 해남군 북평면 오산길 88,126.6431561,34.413329
TRAVEL_009035,[오산마을]어촌과농촌모습알기,관광지,체험프로그램,전남,전라남도 해남군 북평면 오산길 88,126.6431561,34.413329
TRAVEL_009036,[오산마을]조개잡이 및 갯벌의 느낌알기,관광지,체험프로그램,전남,전라남도 해남군 북평면 오산길 88,126.6431561,34.413329
TRAVEL_009037,[오산마을]갯벌과생명,관광지,체험프로그램,전남,전라남도 해남군 북평면 오산길 88,126.6431561,34.413329
TRAVEL_009038,[오산마을]갯벌체험,관광지,체험프로그램,전남,전라남도 해남군 북평면 오산길 88,126.6431561,34.413329
TRAVEL_009039,[죽림마을]갯벌체험,관광지,기타관광지,전남,전라남도 진도군 임회면 헌복동길 16,126.2598891,34.3910955
TRAVEL_009040,[죽림마을]개매기체험,관광지,기타관광지,전남,전라남도 진도군 임회면 헌복동길 16,126.2598891,34.3910955
TRAVEL_009041,[송계마을]갯벌체험,관광지,기타관광지,전남,전라남도 무안군 해제면 만송로 916 (송계어촌마을관광안내소),126.337305,35.147645
TRAVEL_009042,[모항마을]갯벌체험,관광지,기타관광지,전북,전라북도 부안군 변산면 모항길 107 (모항갯벌테마파크),126.5138726,35.5872108
TRAVEL_009043,[월하성마을]자하잡이체험,관광지,기타관광지,충남,충청남도 서천군 서면 월하성길 96  (종합안내소),126.5619908,36.1366302
TRAVEL_009044,[월하성마을]숭어잡이체험,관광지,기타관광지,충남,충청남도 서천군 서면 월하성길 96  (종합안내소),126.5619908,36.1366302
TRAVEL_009045,[월하성마을]돌게잡이체험,관광지,기타관광지,충남,충청남도 서천군 서면 월하성길 96  (종합안내소),126.5619908,36.1366302
TRAVEL_009046,[월하성마을]도자기체험,관광지,기타관광지,충남,충청남도 서천군 서면 월하성길 96  (종합안내소),126.5619908,36.1366302
TRAVEL_009047,[월하성마을]갯벌체험,관광지,기타관광지,충남,충청남도 서천군 서면 월하성길 96  (종합안내소),126.5619908,36.1366302
TRAVEL_009048,[용신마을]독살체험,관광지,체험프로그램,충남,충청남도 태안군 근흥면 용도로 470-91,126.2390064,36.70582164
TRAVEL_009049,[용신마을]갯벌체험,관광지,체험프로그램,충남,충청남도 태안군 근흥면 용도로 470-91,126.2390064,36.70582164
TRAVEL_009050,[무창포마을]바지락잡기체험,관광지,체험프로그램,충남,충청남도 보령시 웅천읍 열린바다2길 46 (수산시장),126.5370365,36.24844405
TRAVEL_009051,[무창포마을해상가두리낚시체험,관광지,체험프로그램,충남,충청남도 보령시 웅천읍 열린바다2길 46 (수산시장),126.5370365,36.24844405
TRAVEL_009052,[무창포마을]신비의바닷길체험,관광지,기타관광지,충남,충청남도 보령시 웅천읍 열린바다2길 46 (수산시장),126.5369369,36.2485484
TRAVEL_009053,[남애마을]오징어테마체험,관광지,기타관광지,강원,강원도 양양군 현남면 매바위길 127 (냄애항어촌체험정보센터),128.7855603,37.9434275
TRAVEL_009054,[남애마을]맨손잡기체험,관광지,기타관광지,강원,강원도 양양군 현남면 매바위길 127 (냄애항어촌체험정보센터),128.7855603,37.9434275
TRAVEL_009055,[남애마을]풍등체험,관광지,기타관광지,강원,강원도 양양군 현남면 매바위길 127 (냄애항어촌체험정보센터),128.7865596,37.944739
TRAVEL_009056,[남애마을]숭어테마체험,관광지,기타관광지,강원,강원도 양양군 현남면 매바위길 127 (냄애항어촌체험정보센터),128.7855603,37.9434275
TRAVEL_009057,[남애마을]전어테마체험,관광지,기타관광지,강원,강원도 양양군 현남면 매바위길 127 (냄애항어촌체험정보센터),128.7855603,37.9434275
TRAVEL_009058,[남애마을]가자미테마체험,관광지,기타관광지,강원,강원도 양양군 현남면 매바위길 127 (냄애항어촌체험정보센터),128.7855603,37.9434275
TRAVEL_009059,[남애마을]문어테마체험,관광지,기타관광지,강원,강원도 양양군 현남면 매바위길 127 (냄애항어촌체험정보센터),128.7855603,37.9434275
TRAVEL_009060,[선감마을]망둥어낚시체험,관광지,기타관광지,경기,경기도 안산시 단원구  개건너길 78 (선감동),126.629962,37.220446
TRAVEL_009061,[선감마을]소라조개화분만들기,관광지,기타관광지,경기,경기도 안산시 단원구  개건너길 78 (선감동),126.629962,37.220446
TRAVEL_009062,[선감마을]물놀이체험,관광지,기타관광지,경기,경기도 안산시 단원구 개건너길78,126.633943,37.2253
TRAVEL_009063,[선감마을]만들기체험,관광지,기타관광지,경기,경기도 안산시 단원구 개건너길78,126.633943,37.2253
TRAVEL_009064,[선감마을]감자캐기체험,관광지,기타관광지,경기,경기도 안산시 단원구 개건너길 95-2 (선감동) 선감어촌체험마을,126.633943,37.2253
TRAVEL_009065,[선감마을]서바이벌게임,관광지,기타관광지,경기,경기도 안산시 단원구 개건너길78,126.633943,37.2253
TRAVEL_009066,[선감마을]A.T.V 체험-4륜 오토바이,관광지,체험프로그램,경기,경기도 안산시 단원구 개건너길78,126.6299006,37.2203507
TRAVEL_009067,[선감마을]고구마캐기체험,관광지,기타관광지,경기,경기도 안산시 단원구 개건너길78,126.6299006,37.2203507
TRAVEL_009068,[선감마을]포도따기체험,관광지,기타관광지,경기,경기도 안산시 단원구 개건너길78,126.6299006,37.2203507
TRAVEL_009069,[선감마을]후리질체험,관광지,기타관광지,경기,경기도 안산시 단원구  개건너길 78 (선감동),126.629962,37.220446
TRAVEL_009070,[선감마을]조개잡이 체험,관광지,기타관광지,경기,경기도 안산시 단원구  개건너길 78 (선감동),126.629962,37.220446
TRAVEL_009071,[제부마을]쏙잡이체험,관광지,체험프로그램,경기,경기도 화성시 서신면 해안길 421-18,126.6214165,37.1785532
TRAVEL_009072,[제부마을]피싱피어낚시,관광지,체험프로그램,경기,경기도 화성시 서신면 해안길 421-18,126.6214165,37.1785532
TRAVEL_009073,[제부마을]그물체험,관광지,기타관광지,경기,경기도 화성시 서신면 해안길 421-18,126.6214165,37.1785532
TRAVEL_009074,[제부마을]갯벌체험(바지락캐기),관광지,체험프로그램,경기,경기도 화성시 서신면 해안길 421-18,126.6214165,37.1785532
TRAVEL_009075,[제부마을]갯벌생태체험,관광지,체험프로그램,경기,경기도 화성시 서신면 해안길 421-12,126.6224186,37.17817528
TRAVEL_009076,[궁평마을]갯벌생태체험,관광지,체험프로그램,경기,경기도 화성시 서신면 궁평항로 1069-11,126.6833731,37.11615672
TRAVEL_009077,어촌계 횟집,음식점,횟집,충남,충청남도 태안군 이원면 원이로 2964,126.3030888,36.96654729
TRAVEL_009078,욕지항 욕지섬문화축제,관광지,축제/행사,경남,경남 통영시 욕지면 욕지일주로 113,128.2669,34.6348274
TRAVEL_009079,[사계마을[더머뭄 Rest & Gourmet 펜션,숙박,펜션,제주,제주특별자치도 서귀포시 안덕면 사계북로 157-20,126.3046321,33.23993839
TRAVEL_009080,[전곡리마을]더존펜션,숙박,민박,경기,경기도 화성시 서신면 전곡항로14번길 12-29,126.652102,37.184385
TRAVEL_009081,[수락마을]패밀리민박,숙박,민박,전남,전남 신안군 압해읍 수락안길 20-4,126.2657678,34.84261879
TRAVEL_009082,[구엄마을]미카사,숙박,펜션,제주,제주특별자치도 제주시 애월읍 구엄4길 7-1,126.3770136,33.48146186
TRAVEL_009083,[이수도마을]도선민박,숙박,민박,경남,경남 거제시 장목면 이수도길 23,128.7257963,34.96858971
TRAVEL_009084,[연명마을]연명폐교 교실2층,숙박,민박,경남,경남 통영시 산양읍 연명길134,128.3946997,34.78131264
TRAVEL_009085,[공수마을]바다한우 펜션,숙박,펜션,부산,부산광역시 기장군 기장읍 공수해안길 71,129.2142712,35.18674351
TRAVEL_009086,바다한우,음식점,한식,부산,부산광역시 기장군 기장읍 공수해안길 71,129.2142712,35.18674351
TRAVEL_009087,오리궁뎅이&카페,음식점,한식,울산,울산광역시 동구 동해안로 604(주전동),129.4561952,35.56022818
TRAVEL_009088,솔마루 멧돼지촌,음식점,한식,울산,울산광역시 동구 동해안로 620(주전동),129.4560008,35.56147539
TRAVEL_009089,왕바위 식당,음식점,한식,전남,전라남도 신안군 증도면 지도증도로 1991,126.1251327,34.94802121
TRAVEL_009090,섬안애(愛),숙박,기타숙박,전남,전라남도 신안군 증도면 지도증도로 1908,126.1309473,34.95371327
TRAVEL_009091,등대횟집식당,음식점,횟집,전북,전라북도 군산시 옥도면 명사십리2길 33-1,125.9912771,36.11988361
TRAVEL_009092,사구어촌체험마을 식당,음식점,한식,전남,전남 해남군 송지면 사구미길 20,126.580687,34.32146945
TRAVEL_009093,중앙가든,음식점,한식,충남,충청남도 태안군 안면읍 안면대로 3489,126.3687989,36.47309488
TRAVEL_009094,낙원가든,음식점,한식,충남,충청남도 태안군 안면읍 그네들길 70,126.3432289,36.53067976
TRAVEL_009095,체험마을회식당,음식점,한식,경북,경상북도 울진군 북면 석호1길 42-33,129.3757994,37.11419395
TRAVEL_009096,장사활어회센타,음식점,한식,강원,강원도 속초시 장사항해안길 58(장사동),128.5880158,38.22663931
TRAVEL_009097,해미안,음식점,한식,전남,전라남도 여수시 대경도길 15-16(경호동),127.7239733,34.72181344
TRAVEL_009098,당산횟집,음식점,횟집,전남,전라남도 여수시 대경도길 2-4(경호동),127.7222323,34.72170841
TRAVEL_009099,풍경횟집,음식점,횟집,전남,전라남도 여수시 대경도4길 41(경호동),127.7274525,34.71757763
TRAVEL_009100,미림횟집,음식점,횟집,전남,전남 여수시 대경도길 2,127.7224075,34.72188728
TRAVEL_009101,단학횟집,음식점,횟집,경남,경상남도 남해군 창선면 동부대로2964번길 49-3,128.0313164,34.91715529
TRAVEL_009102,노을펜션회식당,음식점,한식,경남,경남 통영시 산양읍 산양일주로 1277번지,128.3991653,34.78051551
TRAVEL_009103,청솔반점,음식점,양식,강원,강원도 고성군 죽왕면 심층수길 43,128.5279191,38.32777895
TRAVEL_009104,우양수산,음식점,한식,전남,전남 나주시 금천면 원곡길 61,126.7462789,35.04096457
TRAVEL_009105,전망대마트 식당,음식점,한식,충남,충남 태안군 안면읍 대야로 349,126.4152932,36.46694915
TRAVEL_009106,[청용마을]개매기체험,관광지,체험프로그램,전남,전라남도 진도군 진도읍 청룡안길 130-12,126.2159403,34.52492051
TRAVEL_009107,[청용마을]숭어잡기개매기축제,관광지,체험프로그램,전남,전라남도 진도군 진도읍 청룡안길 130-12,126.2159403,34.52492051
TRAVEL_009108,[청용마을]갯벌체험,관광지,체험프로그램,전남,전라남도 진도군 진도읍 청룡안길 130-12,126.2159403,34.52492051
TRAVEL_009109,[풍류마을]갯벌체험,관광지,체험프로그램,전남,전라남도 고흥군 두원면 풍류로 99-14,127.2295527,34.6635945
TRAVEL_009110,[풍류마을]후릿그물체험,관광지,체험프로그램,전남,전라남도 고흥군 두원면 풍류로 99-14,127.2295527,34.6635945
TRAVEL_009111,[병술만마을]네발자전거체험,관광지,체험프로그램,충남,충청남도 태안군 안면읍 병술만로 175-20,126.3481815,36.47371907
TRAVEL_009112,[병술만마을]건간망체험,관광지,체험프로그램,충남,충청남도 태안군 안면읍 병술만로 175-20,126.3481815,36.47371907
TRAVEL_009113,[병술만마을]조개잡기체험,관광지,체험프로그램,충남,충청남도 태안군 안면읍 병술만로 175-20,126.3481815,36.47371907
TRAVEL_009114,[기성마을]어선승선체험,관광지,체험프로그램,경북,경상북도 울진군 기성면 기성본길 314,129.4575843,36.79673493
TRAVEL_009115,[기성마을]풍등체험,관광지,체험프로그램,경북,경상북도 울진군 기성면 기성본길 314,129.4575843,36.79673493
TRAVEL_009116,[기성마을]물고기맨손잡기체험,관광지,체험프로그램,경북,경상북도 울진군 기성면 기성본길 314,129.4575843,36.79673493
TRAVEL_009117,[기성마을]성게알시식체험,관광지,체험프로그램,경북,경상북도 울진군 기성면 기성본길 314,129.4575843,36.79673493
TRAVEL_009118,[기성마을]성게쌓기체험,관광지,체험프로그램,경북,경상북도 울진군 기성면 기성본길 314,129.4575843,36.79673493
TRAVEL_009119,[기성마을]성게맨손잡기체험,관광지,체험프로그램,경북,경상북도 울진군 기성면 기성본길 314,129.4575843,36.79673493
TRAVEL_009120,[기성마을]성게해부체험,관광지,체험프로그램,경북,경상북도 울진군 기성면 기성본길 314,129.4575843,36.79673493
TRAVEL_009121,[기성마을]물고기탁본만들기체험,관광지,체험프로그램,경북,경상북도 울진군 기성면 기성본길 314,129.4575843,36.79673493
TRAVEL_009122,[기성마을]해조류표본만들기체험,관광지,체험프로그램,경북,경상북도 울진군 기성면 기성본길 314,129.4575843,36.79673493
TRAVEL_009123,[기성마을]문어먹물글씨쓰기체험,관광지,체험프로그램,경북,경상북도 울진군 기성면 기성본길 314,129.4575843,36.79673493
TRAVEL_009124,[수문마을]바지락체험,관광지,기타관광지,전남,전라남도 장흥군 안양면 수문용곡로 194,127.0355321,34.6356346
TRAVEL_009125,[수문마을]도자기체험,관광지,체험프로그램,전남,전라남도 장흥군 안양면 수문용곡로 194,127.0355321,34.6356346
TRAVEL_009126,진미갈비,음식점,한식,경남,경상남도 남해군 고현면 남해대로 3047,127.8946233,34.85865514
TRAVEL_009127,우리식당,음식점,한식,충남,충청남도 태안군 근흥면 근흥로 714,126.2290804,36.71394372
TRAVEL_009128,계도-부녀회,음식점,한식,경남,경상남도 거제시 사등면 가조로 837,128.5175284,34.9748417
TRAVEL_009129,국화식당,음식점,한식,경기,경기 화성시 우정읍 국화길 20,126.5582692,37.06156779
TRAVEL_009130,섬이보인다,음식점,한식,전남,전라남도 장흥군 안양면 수문용곡로 128,127.030668,34.6315876
TRAVEL_009131,바다하우스,음식점,한식,전남,전라남도 장흥군 장흥읍 동교2길 37,126.909125,34.679125
TRAVEL_009132,어촌식당,음식점,한식,제주,제주특별자치도 서귀포시 안덕면 형제해안로 20,126.3045169,33.22809835
TRAVEL_009133,남경미락,음식점,한식,제주,제주특별자치도 서귀포시 안덕면 사계남로 190-7,126.308824,33.230199
TRAVEL_009134,석다원,음식점,한식,제주,제주특별자치도 제주시 구좌읍 해맞이해안로 1752,126.8892227,33.52711824
TRAVEL_009135,별방촌,음식점,한식,제주,제주특별자치도 제주시 구좌읍 해맞이해안로 1480,126.8634983,33.52507092
TRAVEL_009136,단골식당,음식점,한식,경남,경상남도 남해군 삼동면 동부대로1876번길 3,128.0003623,34.83170937
TRAVEL_009137,창경보트체험(구산마을),체험,기타레저,경북,경상북도 울진군 기성면 구산봉산로 100 (구산어촌체험마을),129.4586739,36.7977211
TRAVEL_009138,통발체험.그물체험(구산마을),관광지,기타관광지,경북,경상북도 울진군 기성면 구산봉산로 100 (구산어촌체험마을),129.4586739,36.7977211
TRAVEL_009139,대게 경매체험(구산마을),관광지,기타관광지,경북,경상북도 울진군 기성면 구산봉산로 100 (구산어촌체험마을),129.4586739,36.7977211
TRAVEL_009140,[구산마을]갯바위 낚시,관광지,기타관광지,경북,경상북도 울진군 기성면 구산봉산로 100 (구산어촌체험마을),129.4586739,36.7977211
TRAVEL_009141,[선소마을]쏙축제,관광지,체험프로그램,전남,전라남도 보성군 득량면 공룡로 806-32,127.191498,34.70526705
TRAVEL_009142,[선소마을]바지선낚시,체험,기타레저,전남,전라남도 보성군 득량면 공룡로 806-32,127.191498,34.70526705
TRAVEL_009143,[선소마을]통발낙지잡이,관광지,체험프로그램,전남,전라남도 보성군 득량면 공룡로 806-32,127.191498,34.70526705
TRAVEL_009144,[선소마을]갯벌체험,관광지,체험프로그램,전남,전라남도 보성군 득량면 공룡로 806-32,127.191498,34.70526705
TRAVEL_009145,[도장포마을]정치망 체험,관광지,기타관광지,경남,경상남도 거제시 남부면 도장포1길 76,128.6624301,34.7434332
TRAVEL_009146,[도장포마을]갯바위 체험,관광지,기타관광지,경남,경상남도 거제시 남부면 도장포1길 76,128.6624301,34.7434332
TRAVEL_009147,호방가든,음식점,한식,경남,경상남도 남해군 창선면 동부대로 2389,128.00866,34.86957234
TRAVEL_009148,동남횟집,음식점,횟집,부산,부산광역시 기장군 기장읍 공수해안길 29,129.2129669,35.18431752
TRAVEL_009149,아랫목횟집,음식점,횟집,부산,부산광역시 기장군 기장읍 공수해안길 65,129.2138663,35.18628944
TRAVEL_009150,[풍류마을]영빈횟집,음식점,횟집,전남,전라남도 고흥군 두원면 풍류로 87-4,127.2273144,34.66177809
TRAVEL_009151,[풍류마을]두원횟집,음식점,횟집,전남,전라남도 고흥군 두원면 풍류로 99-12,127.2294453,34.66325276
TRAVEL_009152,[풍류마을]풍운횟집,음식점,횟집,전남,전라남도 고흥군 두원면 풍류로 84,127.2282949,34.66148269
TRAVEL_009153,등대횟집,음식점,횟집,경기,경기도 화성시 서신면 전곡항로14번길 2-11,126.6520158,37.18555116
